xPos,yPos
247.27936256500243,153.45570427357865
247.98646934618898,152.7485974923921
248.69357612737554,152.04149071120554
249.4006829085621,151.334383930019
250.10778968974864,150.62727714883243
250.8148964709352,149.92017036764588
251.52200325212175,149.21306358645933
252.2291100333083,148.50595680527277
252.93621681449486,147.79885002408622
253.6433235956814,147.09174324289967
254.35043037686796,146.38463646171311
255.05753715805452,145.67752968052656
255.76464393924107,144.97042289934
256.4717507204276,144.26331611815345
257.1788575016142,143.5562093369669
257.8859642828007,142.84910255578035
258.5930710639873,142.1419957745938
259.30017784517383,141.43488899340724
260.0072846263604,140.7277822122207
260.71439140754694,140.02067543103414
261.4214981887335,139.31356864984758
262.12860496992005,138.60646186866103
262.8357117511066,137.89935508747448
263.54281853229315,137.19224830628792
264.2499253134797,136.48514152510137
264.95703209466626,135.77803474391482
265.6641388758528,135.07092796272826
266.37124565703937,134.3638211815417
267.0783524382259,133.65671440035516
267.7854592194125,132.9496076191686
268.492566000599,132.24250083798205
269.1996727817856,131.5353940567955
269.90677956297213,130.82828727560894
270.6138863441587,130.1211804944224
271.32099312534524,129.41407371323584
272.0280999065318,128.70696693204928
272.73520668771835,127.99986015086273
273.4423134689049,127.29275336967618
274.14942025009145,126.58564658848962
274.856527031278,125.87853980730307
275.56363381246456,125.17143302611652
276.2707405936511,124.46432624492996
276.97784737483767,123.75721946374341
277.6849541560242,123.05011268255686
278.3920609372108,122.3430059013703
279.0991677183973,121.63589912018375
279.8062744995839,120.9287923389972
280.51338128077043,120.22168555781064
281.220488061957,119.51457877662409
281.92759484314354,118.80747199543754
282.6347016243301,118.10036521425098
283.34180840551664,117.39325843306443
284.0489151867032,116.68615165187788
284.75602196788975,115.97904487069133
285.4631287490763,115.27193808950477
286.17023553026286,114.56483130831822
286.8773423114494,113.85772452713167
287.58444909263596,113.15061774594511
288.2915558738225,112.44351096475856
288.99866265500907,111.736404183572
289.7057694361956,111.02929740238545
290.4128762173822,110.3221906211989
291.11998299856873,109.61508384001235
291.8270897797553,108.9079770588258
292.53419656094184,108.20087027763924
293.2413033421284,107.49376349645269
293.94841012331494,106.78665671526613
294.6555169045015,106.07954993407958
295.36262368568805,105.37244315289303
296.0697304668746,104.66533637170647
296.77683724806116,103.95822959051992
297.4839440292477,103.25112280933337
298.19105081043426,102.54401602814681
298.8981575916208,101.83690924696026
299.60526437280737,101.12980246577371
300.3123711539939,100.42269568458715
301.0194779351805,99.7155889034006
301.72658471636703,99.00848212221405
302.4336914975536,98.3013753410275
303.14079827874014,97.59426855984094
303.8479050599267,96.88716177865439
304.55501184111324,96.18005499746783
305.2621186222998,95.47294821628128
305.96922540348635,94.76584143509473
305.3799697524976,94.17658578410594
304.7907141015088,93.58733013311715
304.20145845052,92.99807448212836
303.61220279953125,92.40881883113957
303.02294714854247,91.81956318015078
302.4336914975537,91.23030752916199
301.8444358465649,90.6410518781732
301.25518019557614,90.05179622718441
300.66592454458737,89.46254057619562
300.0766688935986,88.87328492520683
299.4874132426098,88.28402927421804
298.89815759162104,87.69477362322925
298.30890194063227,87.10551797224046
297.7196462896435,86.51626232125167
297.1303906386547,85.92700667026288
296.54113498766594,85.3377510192741
295.95187933667717,84.7484953682853
295.3626236856884,84.15923971729651
294.7733680346996,83.56998406630773
294.18411238371084,82.98072841531894
293.59485673272206,82.39147276433015
293.0056010817333,81.80221711334136
292.4163454307445,81.21296146235257
291.82708977975574,80.62370581136378
291.23783412876696,80.03445016037499
290.6485784777782,79.4451945093862
290.0593228267894,78.85593885839741
289.47006717580064,78.26668320740862
288.88081152481186,77.67742755641983
288.2915558738231,77.08817190543104
287.7023002228343,76.49891625444225
287.11304457184553,75.90966060345346
286.52378892085676,75.32040495246467
285.934533269868,74.73114930147588
285.3452776188792,74.14189365048709
284.75602196789043,73.5526379994983
284.16676631690166,72.96338234850951
283.5775106659129,72.37412669752072
282.9882550149241,71.78487104653193
282.39899936393533,71.19561539554314
281.80974371294656,70.60635974455435
281.2204880619578,70.01710409356556
280.631232410969,69.42784844257677
280.04197675998023,68.83859279158798
279.45272110899145,68.2493371405992
278.8634654580027,67.6600814896104
278.2742098070139,67.07082583862162
277.6849541560251,66.48157018763283
277.09569850503635,65.89231453664404
276.5064428540476,65.30305888565525
275.9171872030588,64.71380323466646
275.32793155207,64.12454758367767
274.73867590108125,63.53529193268888
274.1494202500925,62.94603628170009
273.5601645991037,62.3567806307113
272.9709089481149,61.76752497972251
272.38165329712615,61.17826932873372
271.7923976461374,60.58901367774493
271.2031419951486,59.99975802675614
270.6138863441598,59.41050237576735
270.02463069317105,58.82124672477856
269.4353750421823,58.23199107378977
268.8461193911935,57.64273542280098
268.2568637402047,57.05347977181219
267.66760808921595,56.4642241208234
267.07835243822717,55.87496846983461
266.4890967872384,55.28571281884582
265.8998411362496,54.696457167857034
265.31058548526084,54.107201516868244
264.72132983427207,53.517945865879454
264.1320741832833,52.928690214890665
263.5428185322945,52.339434563901875
262.95356288130574,51.750178912913086
262.36430723031697,51.160923261924296
261.7750515793282,50.571667610935506
261.1857959283394,49.98241195994672
260.59654027735064,49.39315630895793
260.00728462636187,48.80390065796914
259.4180289753731,48.21464500698035
258.8287733243843,47.62538935599156
258.23951767339554,47.03613370500277
257.65026202240676,46.44687805401398
257.061006371418,45.85762240302519
256.4717507204292,45.2683667520364
255.88249506944044,44.67911110104761
255.29323941845166,44.08985545005882
254.7039837674629,43.50059979907003
254.1147281164741,42.91134414808124
253.52547246548534,42.32208849709245
252.93621681449656,41.73283284610366
252.34696116350779,41.14357719511487
251.757705512519,40.55432154412608
251.16844986153023,39.96506589313729
250.57919421054146,39.3758102421485
249.98993855955268,38.786554591159714
249.4006829085639,38.197298940170924
248.81142725757513,37.608043289182135
248.22217160658636,37.018787638193345
247.63291595559758,36.429531987204555
247.0436603046088,35.840276336215766
246.45440465362003,35.251020685226976
245.86514900263126,34.661765034238186
245.27589335164248,34.0725093832494
244.6866377006537,33.48325373226061
244.09738204966493,32.89399808127182
243.50812639867615,32.30474243028303
242.91887074768738,31.71548677929424
242.3296150966986,31.12623112830545
241.74035944570983,30.53697547731666
241.15110379472105,29.94771982632787
240.56184814373228,29.35846417533908
239.9725924927435,28.76920852435029
239.38333684175473,28.1799528733615
238.79408119076595,27.59069722237271
238.20482553977718,27.00144157138392
237.6155698887884,26.41218592039513
237.02631423779962,25.822930269406342
236.43705858681085,25.233674618417552
235.84780293582207,24.644418967428763
235.2585472848333,24.055163316439973
234.66929163384452,23.465907665451184
234.08003598285575,22.876652014462394
233.49078033186697,22.287396363473604
232.9015246808782,21.698140712484815
232.31226902988942,21.108885061496025
231.72301337890065,20.519629410507235
231.13375772791187,19.930373759518446
230.5445020769231,19.341118108529656
229.95524642593432,18.751862457540867
229.36599077494554,18.162606806552077
228.77673512395677,17.573351155563287
228.187479472968,16.984095504574498
227.59822382197922,16.394839853585708
227.00896817099044,15.805584202596918
226.41971252000167,15.216328551608129
225.8304568690129,14.62707290061934
225.24120121802412,14.03781724963055
224.65194556703534,13.44856159864176
224.06268991604657,12.85930594765297
223.4734342650578,12.27005029666418
222.88417861406901,11.680794645675391
222.29492296308024,11.091538994686601
221.70566731209146,10.502283343697812
221.1164116611027,9.913027692709022
220.5271560101139,9.323772041720233
219.93790035912514,8.734516390731443
219.34864470813636,8.145260739742653
218.7593890571476,7.556005088753864
218.1701334061588,6.966749437765074
217.58087775517004,6.377493786776284
216.99162210418126,5.788238135787495
216.40236645319249,5.198982484798705
215.8131108022037,4.6097268338099155
215.22385515121493,4.020471182821126
214.63459950022616,3.4312155318323363
214.04534384923738,2.8419598808435467
213.4560881982486,2.252704229854757
212.86683254725983,1.6634485788659674
212.27757689627106,1.0741929278771778
211.68832124528228,0.48493727688838817
211.0990655942935,-0.10431837410040146
210.50980994330473,-0.6935740250891911
209.92055429231596,-1.2828296760779807
209.33129864132718,-1.8720853270667703
208.7420429903384,-2.46134097805556
208.15278733934963,-3.0505966290443496
207.56353168836085,-3.639852280033139
206.97427603737208,-4.229107931021929
206.3850203863833,-4.8183635820107185
205.79576473539453,-5.407619232999508
205.20650908440575,-5.996874883988298
204.61725343341698,-6.586130534977087
204.0279977824282,-7.175386185965877
203.43874213143943,-7.764641836954667
202.84948648045065,-8.353897487943456
202.26023082946188,-8.943153138932246
201.6709751784731,-9.532408789921035
201.08171952748432,-10.121664440909825
200.49246387649555,-10.710920091898615
199.3377633381163,-10.044253425231949
198.18306279973706,-9.377586758565283
197.0283622613578,-8.710920091898616
195.87366172297857,-8.04425342523195
194.71896118459932,-7.377586758565284
193.56426064622008,-6.710920091898618
192.40956010784083,-6.044253425231952
191.2548595694616,-5.377586758565286
190.10015903108234,-4.71092009189862
188.9454584927031,-4.044253425231954
187.79075795432385,-3.3775867585652875
186.6360574159446,-2.710920091898621
185.48135687756536,-2.0442534252319544
184.32665633918612,-1.377586758565288
183.17195580080687,-0.7109200918986214
182.01725526242762,-0.04425342523195486
180.86255472404838,0.6224132414347117
179.70785418566913,1.2890799081013782
178.5531536472899,1.9557465747680447
177.39845310891064,2.622413241434711
176.2437525705314,3.2890799081013777
175.08905203215215,3.9557465747680443
173.9343514937729,4.62241324143471
172.77965095539366,5.289079908101376
171.62495041701442,5.9557465747680425
170.47024987863517,6.6224132414347086
169.31554934025593,7.289079908101375
168.16084880187668,7.955746574768041
167.00614826349744,8.622413241434707
165.8514477251182,9.289079908101373
164.69674718673895,9.955746574768039
163.5420466483597,10.622413241434705
162.38734610998046,11.289079908101371
161.2326455716012,11.955746574768037
160.07794503322197,12.622413241434703
158.92324449484272,13.28907990810137
157.76854395646347,13.955746574768035
156.61384341808423,14.622413241434701
155.45914287970498,15.289079908101368
154.30444234132574,15.955746574768034
153.1497418029465,16.6224132414347
151.99504126456725,17.289079908101368
150.840340726188,17.955746574768035
149.68564018780876,18.622413241434703
148.5309396494295,19.28907990810137
147.37623911105027,19.95574657476804
146.22153857267102,20.622413241434707
145.06683803429178,21.289079908101375
143.91213749591253,21.955746574768042
142.7574369575333,22.62241324143471
141.60273641915404,23.289079908101378
140.4480358807748,23.955746574768046
139.29333534239555,24.622413241434714
138.1386348040163,25.28907990810138
136.98393426563706,25.95574657476805
135.82923372725782,26.622413241434717
134.67453318887857,27.289079908101385
133.51983265049932,27.955746574768053
132.36513211212008,28.62241324143472
131.21043157374083,29.28907990810139
130.0557310353616,29.955746574768057
128.90103049698234,30.622413241434725
127.7463299586031,31.289079908101392
126.59162942022385,31.95574657476806
125.43692888184461,32.62241324143473
124.28222834346536,33.28907990810139
123.12752780508612,33.95574657476806
121.97282726670687,34.62241324143472
120.81812672832763,35.289079908101385
119.66342618994838,35.95574657476805
118.50872565156914,36.622413241434714
117.35402511318989,37.28907990810138
116.19932457481065,37.95574657476804
115.0446240364314,38.62241324143471
113.88992349805216,39.28907990810137
112.73522295967291,39.955746574768035
111.58052242129367,40.6224132414347
110.42582188291442,41.289079908101364
109.27112134453517,41.95574657476803
108.11642080615593,42.62241324143469
106.96172026777668,43.28907990810136
105.80701972939744,43.95574657476802
104.6523191910182,44.622413241434685
103.49761865263895,45.28907990810135
102.3429181142597,45.955746574768014
101.18821757588046,46.62241324143468
100.03351703750121,47.28907990810134
98.87881649912197,47.95574657476801
97.72411596074272,48.62241324143467
96.56941542236348,49.289079908101336
95.41471488398423,49.955746574768
94.26001434560499,50.622413241434664
93.10531380722574,51.28907990810133
91.9506132688465,51.95574657476799
90.79591273046725,52.62241324143466
89.641212192088,53.28907990810132
88.48651165370876,53.955746574767986
87.33181111532951,54.62241324143465
86.17711057695027,55.289079908101314
85.02241003857102,55.95574657476798
83.86770950019178,56.62241324143464
82.71300896181253,57.28907990810131
81.55830842343329,57.95574657476797
80.40360788505404,58.622413241434636
79.2489073466748,59.2890799081013
78.09420680829555,59.955746574767964
76.93950626991631,60.62241324143463
75.78480573153706,61.28907990810129
74.63010519315782,61.95574657476796
73.47540465477857,62.62241324143462
72.32070411639933,63.289079908101286
71.16600357802008,63.95574657476795
70.01130303964084,64.62241324143461
68.85660250126159,65.28907990810129
67.70190196288235,65.95574657476796
66.5472014245031,66.62241324143463
65.39250088612386,67.2890799081013
64.23780034774461,67.95574657476797
63.08309980936536,68.62241324143464
61.928399270986105,69.28907990810131
60.77369873260685,69.95574657476799
59.6189981942276,70.62241324143466
58.46429765584835,71.28907990810133
57.309597117469096,71.955746574768
56.154896579089844,72.62241324143467
55.00019604071059,73.28907990810134
53.84549550233134,73.95574657476801
52.69079496395209,74.62241324143469
51.536094425572834,75.28907990810136
50.38139388719358,75.95574657476803
49.22669334881433,76.6224132414347
48.07199281043508,77.28907990810137
46.917292272055825,77.95574657476804
45.76259173367657,78.62241324143471
44.60789119529732,79.28907990810139
43.45319065691807,79.95574657476806
42.298490118538815,80.62241324143473
41.14378958015956,81.2890799081014
39.98908904178031,81.95574657476807
38.83438850340106,82.62241324143474
37.679687965021806,83.28907990810141
36.524987426642554,83.95574657476809
35.3702868882633,84.62241324143476
34.21558634988405,85.28907990810143
33.0608858115048,85.9557465747681
31.906185273125544,86.62241324143477
30.751484734746292,87.28907990810144
29.59678419636704,87.95574657476811
28.442083657987787,88.62241324143478
27.287383119608535,89.28907990810146
26.132682581229282,89.95574657476813
24.97798204285003,90.6224132414348
23.823281504470778,91.28907990810147
22.668580966091525,91.95574657476814
21.513880427712273,92.62241324143481
20.35917988933302,93.28907990810148
19.20447935095377,93.95574657476816
18.049778812574516,94.62241324143483
16.895078274195264,95.2890799081015
15.740377735816011,95.95574657476817
14.585677197436759,96.62241324143484
13.430976659057507,97.28907990810151
12.276276120678254,97.95574657476818
11.121575582299002,98.62241324143486
9.96687504391975,99.28907990810153
8.812174505540497,99.9557465747682
7.657473967161246,100.62241324143487
6.502773428781994,101.28907990810154
5.348072890402743,101.95574657476821
4.193372352023491,102.62241324143488
3.03867181364424,103.28907990810156
1.8839712752649884,103.95574657476823
0.729270736885737,104.6224132414349
-0.4254298014935145,105.28907990810157
-1.580130339872766,105.95574657476824
-2.7348308782520174,106.62241324143491
-3.889531416631269,107.28907990810158
-5.04423195501052,107.95574657476826
-6.198932493389772,108.62241324143493
-7.353633031769023,109.2890799081016
-8.508333570148274,109.95574657476827
-9.663034108527526,110.62241324143494
-10.817734646906779,111.28907990810161
-11.972435185286031,111.95574657476828
-13.127135723665283,112.62241324143496
-14.281836262044536,113.28907990810163
-15.436536800423788,113.9557465747683
-16.59123733880304,114.62241324143497
-17.745937877182293,115.28907990810164
-18.900638415561545,115.95574657476831
-20.055338953940797,116.62241324143498
-21.21003949232005,117.28907990810166
-22.364740030699302,117.95574657476833
-23.519440569078554,118.622413241435
-24.674141107457807,119.28907990810167
-25.82884164583706,119.95574657476834
-26.98354218421631,120.62241324143501
-28.138242722595564,121.28907990810168
-29.292943260974816,121.95574657476836
-30.44764379935407,122.62241324143503
-31.60234433773332,123.2890799081017
-32.75704487611257,123.95574657476837
-33.911745414491826,124.62241324143504
-35.06644595287108,125.28907990810171
-36.22114649125033,125.95574657476838
-37.37584702962958,126.62241324143505
-38.530547568008835,127.28907990810173
-39.68524810638809,127.9557465747684
-40.83994864476734,128.62241324143505
-41.99464918314659,129.2890799081017
-43.149349721525844,129.95574657476837
-44.3040502599051,130.62241324143503
-45.45875079828435,131.28907990810168
-46.6134513366636,131.95574657476834
-47.768151875042854,132.622413241435
-48.922852413422106,133.28907990810166
-50.07755295180136,133.9557465747683
-51.23225349018061,134.62241324143497
-52.38695402855986,135.28907990810163
-53.541654566939116,135.95574657476828
-54.69635510531837,136.62241324143494
-55.85105564369762,137.2890799081016
-57.00575618207687,137.95574657476826
-58.160456720456125,138.6224132414349
-59.31515725883538,139.28907990810157
-60.46985779721463,139.95574657476823
-61.62455833559388,140.62241324143488
-62.779258873973134,141.28907990810154
-63.93395941235239,141.9557465747682
-65.08865995073164,142.62241324143486
-66.24336048911088,143.2890799081015
-67.39806102749013,143.95574657476817
-68.55276156586937,144.62241324143483
-69.70746210424862,145.28907990810148
-70.86216264262787,145.95574657476814
-72.01686318100711,146.6224132414348
-73.17156371938636,147.28907990810146
-74.3262642577656,147.9557465747681
-75.48096479614485,148.62241324143477
-76.1880715773314,147.91530646024822
-76.89517835851795,147.20819967906166
-77.6022851397045,146.5010928978751
-78.30939192089106,145.79398611668856
-79.01649870207761,145.086879335502
-79.72360548326417,144.37977255431545
-80.43071226445072,143.6726657731289
-81.13781904563727,142.96555899194234
-81.84492582682383,142.2584522107558
-82.55203260801038,141.55134542956924
-83.25913938919693,140.84423864838269
-83.96624617038349,140.13713186719613
-84.67335295157004,139.43002508600958
-85.38045973275659,138.72291830482303
-86.08756651394314,138.01581152363647
-86.7946732951297,137.30870474244992
-87.50178007631625,136.60159796126337
-88.2088868575028,135.8944911800768
-88.91599363868936,135.18738439889026
-89.62310041987591,134.4802776177037
-90.33020720106246,133.77317083651715
-91.03731398224902,133.0660640553306
-91.74442076343557,132.35895727414405
-92.45152754462212,131.6518504929575
-93.15863432580868,130.94474371177094
-93.86574110699523,130.2376369305844
-94.57284788818178,129.53053014939783
-95.27995466936834,128.82342336821128
-95.98706145055489,128.11631658702473
-96.69416823174144,127.40920980583817
-97.401275012928,126.70210302465162
-98.10838179411455,125.99499624346507
-98.8154885753011,125.28788946227851
-99.52259535648766,124.58078268109196
-100.22970213767421,123.87367589990541
-100.93680891886076,123.16656911871885
-101.64391570004732,122.4594623375323
-102.35102248123387,121.75235555634575
-103.05812926242042,121.0452487751592
-103.76523604360698,120.33814199397264
-104.47234282479353,119.63103521278609
-105.17944960598008,118.92392843159953
-105.88655638716664,118.21682165041298
-106.59366316835319,117.50971486922643
-107.30076994953974,116.80260808803988
-108.0078767307263,116.09550130685332
-108.71498351191285,115.38839452566677
-109.4220902930994,114.68128774448022
-110.12919707428595,113.97418096329366
-110.83630385547251,113.26707418210711
-111.54341063665906,112.55996740092056
-112.25051741784561,111.852860619734
-112.95762419903217,111.14575383854745
-113.66473098021872,110.4386470573609
-114.37183776140527,109.73154027617434
-115.07894454259183,109.02443349498779
-115.78605132377838,108.31732671380124
-116.49315810496493,107.61021993261468
-117.20026488615149,106.90311315142813
-117.90737166733804,106.19600637024158
-118.6144784485246,105.48889958905502
-119.32158522971115,104.78179280786847
-120.0286920108977,104.07468602668192
-120.73579879208425,103.36757924549536
-121.4429055732708,102.66047246430881
-122.15001235445736,101.95336568312226
-122.85711913564391,101.2462589019357
-123.56422591683047,100.53915212074915
-124.27133269801702,99.8320453395626
-124.97843947920357,99.12493855837604
-125.68554626039013,98.41783177718949
-126.39265304157668,97.71072499600294
-127.09975982276323,97.00361821481638
-127.80686660394979,96.29651143362983
-128.51397338513632,95.58940465244328
-129.22108016632288,94.88229787125672
-129.92818694750943,94.17519109007017
-130.63529372869598,93.46808430888362
-131.34240050988254,92.76097752769707
-132.0495072910691,92.05387074651051
-132.75661407225564,91.34676396532396
-133.4637208534422,90.6396571841374
-134.17082763462875,89.93255040295085
-134.8779344158153,89.2254436217643
-135.58504119700186,88.51833684057775
-136.2921479781884,87.81123005939119
-136.99925475937496,87.10412327820464
-137.70636154056152,86.39701649701809
-138.41346832174807,85.68990971583153
-139.12057510293462,84.98280293464498
-139.82768188412118,84.27569615345843
-140.53478866530773,83.56858937227187
-141.24189544649428,82.86148259108532
-141.94900222768084,82.15437580989877
-142.6561090088674,81.44726902871221
-143.36321579005394,80.74016224752566
-144.0703225712405,80.0330554663391
-144.77742935242705,79.32594868515255
-145.4845361336136,78.618841903966
-146.19164291480016,77.91173512277945
-146.8987496959867,77.2046283415929
-147.60585647717326,76.49752156040634
-148.31296325835982,75.79041477921979
-149.02007003954637,75.08330799803323
-149.72717682073292,74.37620121684668
-150.43428360191947,73.66909443566013
-151.14139038310603,72.96198765447357
-151.84849716429258,72.25488087328702
-152.55560394547913,71.54777409210047
-153.2627107266657,70.84066731091391
-153.96981750785224,70.13356052972736
-154.6769242890388,69.42645374854081
-155.38403107022535,68.71934696735426
-156.0911378514119,68.0122401861677
-156.79824463259845,67.30513340498115
-157.505351413785,66.5980266237946
-158.21245819497156,65.89091984260804
-158.9195649761581,65.18381306142149
-159.62667175734467,64.47670628023494
-158.9195649761581,63.76959949904839
-158.21245819497156,63.06249271786184
-157.505351413785,62.3553859366753
-156.79824463259845,61.64827915548875
-156.0911378514119,60.941172374302205
-155.38403107022535,60.23406559311566
-154.6769242890388,59.52695881192911
-153.96981750785224,58.81985203074257
-153.2627107266657,58.11274524955602
-152.55560394547913,57.405638468369474
-151.84849716429258,56.69853168718293
-151.14139038310603,55.99142490599638
-150.43428360191947,55.284318124809836
-149.72717682073292,54.57721134362329
-149.02007003954637,53.870104562436744
-148.31296325835982,53.1629977812502
-147.60585647717326,52.45589100006365
-146.8987496959867,51.748784218877105
-146.19164291480016,51.04167743769056
-145.4845361336136,50.33457065650401
-144.77742935242705,49.62746387531747
-144.0703225712405,48.92035709413092
-143.36321579005394,48.213250312944375
-142.6561090088674,47.50614353175783
-141.94900222768084,46.79903675057128
-141.24189544649428,46.091929969384736
-140.53478866530773,45.38482318819819
-139.82768188412118,44.677716407011644
-139.12057510293462,43.9706096258251
-138.41346832174807,43.26350284463855
-137.70636154056152,42.556396063452006
-136.99925475937496,41.84928928226546
-136.2921479781884,41.14218250107891
-135.58504119700186,40.43507571989237
-134.8779344158153,39.72796893870582
-134.17082763462875,39.020862157519275
-133.4637208534422,38.31375537633273
-132.75661407225564,37.60664859514618
-132.0495072910691,36.89954181395964
-131.34240050988254,36.19243503277309
-130.63529372869598,35.485328251586544
-129.92818694750943,34.7782214704
-129.22108016632288,34.07111468921345
-128.51397338513632,33.364007908026906
-127.80686660394977,32.65690112684036
-127.09975982276322,31.949794345653814
-126.39265304157666,31.242687564467268
-125.68554626039011,30.53558078328072
-124.97843947920356,29.828474002094175
-124.271332698017,29.12136722090763
-123.56422591683045,28.414260439721083
-122.8571191356439,27.707153658534537
-122.15001235445735,27.00004687734799
-121.44290557327079,26.292940096161445
-120.73579879208424,25.5858333149749
-120.02869201089769,24.878726533788353
-119.32158522971113,24.171619752601806
-118.61447844852458,23.46451297141526
-117.90737166733803,22.757406190228714
-117.20026488615147,22.050299409042168
-116.49315810496492,21.343192627855622
-115.78605132377837,20.636085846669076
-115.07894454259181,19.92897906548253
-114.37183776140526,19.221872284295983
-113.6647309802187,18.514765503109437
-112.95762419903215,17.80765872192289
-112.2505174178456,17.100551940736345
-111.54341063665905,16.3934451595498
-110.8363038554725,15.686338378363251
-110.12919707428594,14.979231597176703
-109.42209029309939,14.272124815990155
-108.71498351191283,13.565018034803607
-108.00787673072628,12.85791125361706
-107.30076994953973,12.150804472430512
-106.59366316835317,11.443697691243964
-105.88655638716662,10.736590910057416
-105.17944960598007,10.029484128870868
-104.47234282479351,9.32237734768432
-103.76523604360696,8.615270566497772
-103.05812926242041,7.908163785311224
-102.35102248123385,7.201057004124676
-101.6439157000473,6.493950222938128
-100.93680891886075,5.78684344175158
-100.2297021376742,5.0797366605650325
-99.52259535648764,4.372629879378485
-98.81548857530109,3.665523098191937
-98.10838179411454,2.9584163170053897
-97.40127501292798,2.251309535818842
-96.69416823174143,1.5442027546322947
-95.98706145055488,0.8370959734457472
-95.27995466936832,0.12998919225919958
-94.57284788818177,-0.577117588927348
-93.86574110699522,-1.2842243701138956
-93.15863432580866,-1.991331151300443
-92.45152754462211,-2.6984379324869905
-91.74442076343556,-3.405544713673538
-91.037313982249,-4.112651494860086
-90.33020720106245,-4.819758276046634
-89.6231004198759,-5.526865057233182
-88.91599363868934,-6.23397183841973
-88.20888685750279,-6.9410786196062775
-87.50178007631624,-7.648185400792825
-86.79467329512968,-8.355292181979372
-86.08756651394313,-9.06239896316592
-85.38045973275658,-9.769505744352468
-84.67335295157002,-10.476612525539016
-83.96624617038347,-11.183719306725564
-83.25913938919692,-11.890826087912112
-82.55203260801036,-12.59793286909866
-81.84492582682381,-13.305039650285208
-81.13781904563726,-14.012146431471756
-80.4307122644507,-14.719253212658304
-79.72360548326415,-15.426359993844851
-79.0164987020776,-16.133466775031398
-78.30939192089104,-16.840573556217944
-77.60228513970449,-17.54768033740449
-76.89517835851794,-18.254787118591036
-76.18807157733139,-18.961893899777582
-75.48096479614483,-19.66900068096413
-74.77385801495828,-20.376107462150674
-74.06675123377173,-21.08321424333722
-73.35964445258517,-21.790321024523767
-72.65253767139862,-22.497427805710313
-71.94543089021207,-23.20453458689686
-71.23832410902551,-23.911641368083405
-70.53121732783896,-24.61874814926995
-69.8241105466524,-25.325854930456497
-69.11700376546585,-26.032961711643043
-68.4098969842793,-26.74006849282959
-67.70279020309275,-27.447175274016136
-66.9956834219062,-28.154282055202682
-66.28857664071964,-28.861388836389228
-65.58146985953309,-29.568495617575774
-64.87436307834653,-30.27560239876232
-64.16725629715998,-30.982709179948866
-63.460149515973434,-31.689815961135412
-62.75304273478689,-32.39692274232196
-62.04593595360034,-33.10402952350851
-61.338829172413796,-33.811136304695054
-60.63172239122725,-34.5182430858816
-59.9246156100407,-35.22534986706815
-59.21750882885416,-35.93245664825469
-58.51040204766761,-36.63956342944124
-57.803295266481065,-37.346670210627785
-57.09618848529452,-38.05377699181433
-56.38908170410797,-38.76088377300088
-55.68197492292143,-39.46799055418742
-54.97486814173488,-40.17509733537397
-54.267761360548334,-40.882204116560516
-53.56065457936179,-41.58931089774706
-52.85354779817524,-42.29641767893361
-52.146441016988696,-43.003524460120154
-51.43933423580215,-43.7106312413067
-50.732227454615604,-44.417738022493246
-50.02512067342906,-45.12484480367979
-49.31801389224251,-45.83195158486634
-48.610907111055965,-46.539058366052885
-47.90380032986942,-47.24616514723943
-47.19669354868287,-47.95327192842598
-46.48958676749633,-48.66037870961252
-45.78247998630978,-49.36748549079907
-45.075373205123235,-50.074592271985615
-44.36826642393669,-50.78169905317216
-43.66115964275014,-51.48880583435871
-42.954052861563596,-52.195912615545254
-42.24694608037705,-52.9030193967318
-41.539839299190504,-53.610126177918346
-40.83273251800396,-54.31723295910489
-40.12562573681741,-55.02433974029144
-39.418518955630866,-55.731446521477984
-38.71141217444432,-56.43855330266453
-38.00430539325777,-57.14566008385108
-37.29719861207123,-57.85276686503762
-36.59009183088468,-58.55987364622417
-35.882985049698135,-59.266980427410715
-35.17587826851159,-59.97408720859726
-34.46877148732504,-60.68119398978381
-33.7616647061385,-61.38830077097035
-33.05455792495195,-62.0954075521569
-33.7616647061385,-62.802514333343446
-34.46877148732504,-63.50962111452999
-35.17587826851159,-64.21672789571655
-35.882985049698135,-64.9238346769031
-36.59009183088468,-65.63094145808965
-37.29719861207123,-66.3380482392762
-38.00430539325777,-67.04515502046276
-38.71141217444432,-67.75226180164931
-39.418518955630866,-68.45936858283586
-40.12562573681741,-69.16647536402242
-40.83273251800396,-69.87358214520897
-41.539839299190504,-70.58068892639552
-42.24694608037705,-71.28779570758208
-42.954052861563596,-71.99490248876863
-43.66115964275014,-72.70200926995518
-44.36826642393669,-73.40911605114174
-45.075373205123235,-74.11622283232829
-45.78247998630978,-74.82332961351484
-46.48958676749633,-75.5304363947014
-47.19669354868287,-76.23754317588795
-47.90380032986942,-76.9446499570745
-48.610907111055965,-77.65175673826106
-49.31801389224251,-78.35886351944761
-50.02512067342906,-79.06597030063416
-50.732227454615604,-79.77307708182072
-51.43933423580215,-80.48018386300727
-52.146441016988696,-81.18729064419382
-52.85354779817524,-81.89439742538038
-53.56065457936179,-82.60150420656693
-54.267761360548334,-83.30861098775348
-54.97486814173488,-84.01571776894004
-55.68197492292143,-84.72282455012659
-56.38908170410797,-85.42993133131314
-57.09618848529452,-86.1370381124997
-57.803295266481065,-86.84414489368625
-58.51040204766761,-87.5512516748728
-59.21750882885416,-88.25835845605936
-59.9246156100407,-88.96546523724591
